age_s,dmarried_s,empl_06,salary_06,profit_06,tenure_06,days_06,hours_06,contract_06,dformal_06,educ_s,city,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,educ_lb,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap
26.0,0.0,1.0,300000.0,0.0,20.866667,26.0,78.0,0.0,0.0,9.0,2.0,24.0,0.0,1.0,240000.0,0.0,12.0,30.0,0.0,0.0,10.0,selected,1.0,1.0,1.0,43.0,84210005.0,1.0,0.0
24.0,0.0,1.0,300000.0,0.0,26.066668,30.0,84.0,0.0,0.0,8.0,2.0,22.0,0.0,1.0,0.0,0.0,30.0,84.0,0.0,0.0,8.0,control,1.0,0.0,1.0,43.0,84110115.0,1.0,0.0
21.0,0.0,1.0,408000.0,0.0,1.1666666,24.0,45.0,1.0,1.0,11.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,63110105.0,0.0,0.0
25.0,0.0,1.0,408000.0,0.0,10.866667,26.0,60.0,1.0,1.0,9.0,2.0,24.0,0.0,1.0,358000.0,0.0,24.0,48.0,0.0,0.0,9.0,control,1.0,1.0,1.0,43.0,63110005.0,1.0,0.0
24.0,1.0,1.0,0.0,0.0,7.733333,30.0,98.0,0.0,0.0,11.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,43.0,13420005.0,1.0,0.0
20.0,0.0,1.0,381500.0,0.0,1.0,15.0,84.0,1.0,1.0,11.0,2.0,18.0,0.0,1.0,70000.0,0.0,22.0,40.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,13540015.0,1.0,0.0
21.0,0.0,1.0,620000.0,0.0,5.9666667,7.0,48.0,1.0,1.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,84210110.0,0.0,0.0
27.0,0.0,1.0,408000.0,0.0,12.033334,26.0,48.0,0.0,0.0,11.0,2.0,25.0,0.0,1.0,200000.0,0.0,22.0,40.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,83210005.0,0.0,0.0
25.0,0.0,1.0,300000.0,0.0,7.5333333,20.0,48.0,1.0,0.0,11.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,13540015.0,1.0,0.0
20.0,0.0,1.0,250000.0,0.0,15.166667,16.0,36.0,0.0,0.0,11.0,2.0,19.0,0.0,1.0,250000.0,0.0,30.0,70.0,0.0,1.0,11.0,control,1.0,1.0,1.0,43.0,13540015.0,0.0,0.0
20.0,0.0,1.0,105000.0,0.0,0.33333334,25.0,54.0,1.0,0.0,11.0,2.0,18.0,0.0,1.0,180000.0,0.0,15.0,21.0,0.0,0.0,5.0,control,1.0,1.0,1.0,43.0,83210005.0,0.0,0.0
23.0,0.0,1.0,550000.0,0.0,0.8333333,30.0,84.0,0.0,1.0,11.0,2.0,22.0,0.0,1.0,0.0,50000.0,26.0,66.0,0.0,0.0,10.0,control,1.0,0.0,1.0,43.0,13540015.0,1.0,0.0
20.0,0.0,1.0,350000.0,0.0,3.5666666,26.0,48.0,0.0,0.0,11.0,2.0,19.0,0.0,1.0,358000.0,0.0,20.0,40.0,0.0,0.0,11.0,control,1.0,1.0,1.0,43.0,13540015.0,1.0,0.0
26.0,0.0,1.0,408000.0,0.0,67.8,26.0,48.0,1.0,1.0,11.0,2.0,25.0,0.0,1.0,0.0,0.0,26.0,48.0,1.0,1.0,11.0,selected,1.0,0.0,1.0,43.0,13540015.0,1.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,20.0,1.0,1.0,360000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,43.0,13420005.0,1.0,0.0
23.0,0.0,1.0,408000.0,0.0,19.566668,29.0,42.0,1.0,1.0,12.0,2.0,21.0,0.0,1.0,381500.0,0.0,26.0,44.0,1.0,1.0,11.0,control,1.0,1.0,1.0,43.0,84110115.0,1.0,0.0
23.0,0.0,1.0,408000.0,0.0,26.333334,20.0,40.0,0.0,0.0,11.0,2.0,22.0,0.0,1.0,0.0,0.0,12.0,24.0,0.0,0.0,11.0,control,1.0,0.0,1.0,43.0,84110115.0,0.0,0.0
24.0,0.0,1.0,350000.0,0.0,11.733334,26.0,48.0,0.0,0.0,5.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,83210005.0,0.0,0.0
23.0,1.0,1.0,0.0,100000.0,81.23333,24.0,48.0,0.0,0.0,11.0,2.0,20.0,1.0,1.0,0.0,0.0,6.0,36.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,43.0,63110005.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,19.0,0.0,1.0,244000.0,0.0,17.0,63.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,43.0,63110105.0,1.0,0.0
23.0,1.0,1.0,408000.0,0.0,12.633333,26.0,48.0,1.0,1.0,10.0,2.0,21.0,0.0,1.0,358000.0,0.0,24.0,56.0,1.0,1.0,11.0,control,1.0,1.0,1.0,43.0,84210110.0,0.0,0.0
24.0,0.0,1.0,550000.0,0.0,11.766666,20.0,48.0,1.0,1.0,11.0,2.0,22.0,0.0,1.0,450000.0,0.0,22.0,55.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,43.0,84110115.0,1.0,0.0
22.0,0.0,1.0,0.0,95000.0,71.13333,30.0,70.0,0.0,0.0,8.0,2.0,20.0,0.0,1.0,0.0,100000.0,30.0,50.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,43.0,84110105.0,0.0,0.0
24.0,0.0,1.0,408000.0,0.0,0.73333335,26.0,58.0,1.0,1.0,11.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,84110105.0,1.0,0.0
23.0,0.0,1.0,408000.0,0.0,14.9,26.0,48.0,1.0,1.0,5.0,2.0,21.0,0.0,1.0,240000.0,0.0,26.0,60.0,0.0,0.0,6.0,selected,1.0,1.0,1.0,43.0,84110115.0,1.0,0.0
27.0,0.0,1.0,360000.0,0.0,7.266667,26.0,30.0,0.0,0.0,10.0,2.0,25.0,0.0,1.0,300000.0,0.0,26.0,75.0,0.0,1.0,10.0,control,1.0,1.0,1.0,43.0,13420005.0,1.0,0.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,selected,0.0,0.0,1.0,43.0,84210005.0,1.0,0.0
25.0,0.0,1.0,240000.0,0.0,7.633333,26.0,48.0,1.0,0.0,11.0,2.0,24.0,0.0,1.0,358000.0,0.0,26.0,54.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,43.0,84210005.0,0.0,0.0
21.0,0.0,1.0,580000.0,0.0,4.6,22.0,62.0,1.0,1.0,9.0,2.0,19.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,43.0,84210025.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,43.0,84210025.0,1.0,0.0
24.0,0.0,1.0,300000.0,0.0,0.73333335,24.0,54.0,0.0,0.0,6.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,selected,1.0,0.0,1.0,43.0,84210025.0,1.0,0.0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,20.0,0.0,1.0,0.0,200000.0,26.0,24.0,0.0,0.0,8.0,control,0.0,0.0,1.0,43.0,63110105.0,1.0,0.0
23.0,1.0,1.0,950000.0,0.0,1.1,26.0,48.0,1.0,0.0,11.0,2.0,22.0,0.0,1.0,400000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,84110115.0,0.0,0.0
26.0,0.0,1.0,55000.0,0.0,4.1,26.0,48.0,0.0,0.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,84210025.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,43.0,13420005.0,0.0,0.0
25.0,0.0,1.0,408000.0,0.0,10.4,24.0,54.0,0.0,0.0,7.0,2.0,23.0,0.0,1.0,200000.0,0.0,24.0,48.0,0.0,0.0,7.0,selected,1.0,1.0,1.0,43.0,84210110.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,23.0,0.0,1.0,0.0,160000.0,22.0,45.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,43.0,63110005.0,1.0,0.0
22.0,0.0,1.0,300000.0,0.0,14.466666,20.0,35.0,0.0,0.0,6.0,2.0,21.0,0.0,1.0,100000.0,0.0,22.0,40.0,0.0,0.0,5.0,control,1.0,1.0,1.0,43.0,96120005.0,1.0,0.0
21.0,0.0,1.0,408000.0,0.0,7.5333333,30.0,70.0,0.0,0.0,11.0,2.0,20.0,0.0,1.0,160000.0,0.0,20.0,30.0,0.0,0.0,8.0,control,1.0,1.0,1.0,43.0,13540015.0,0.0,0.0
25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,43.0,63110005.0,1.0,0.0
21.0,0.0,1.0,408000.0,0.0,12.333333,26.0,60.0,0.0,0.0,5.0,2.0,20.0,0.0,1.0,381500.0,0.0,25.0,60.0,0.0,0.0,6.0,control,1.0,1.0,1.0,43.0,84210005.0,0.0,0.0
23.0,0.0,1.0,250000.0,0.0,11.066667,12.0,36.0,0.0,0.0,9.0,2.0,21.0,1.0,1.0,240000.0,0.0,30.0,48.0,0.0,0.0,9.0,control,1.0,1.0,1.0,43.0,84210110.0,1.0,0.0
23.0,0.0,1.0,360000.0,0.0,7.766667,30.0,105.0,0.0,0.0,11.0,2.0,22.0,0.0,1.0,40000.0,0.0,26.0,66.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,84210025.0,0.0,0.0
21.0,0.0,1.0,550000.0,0.0,1.2,22.0,40.0,0.0,1.0,11.0,2.0,19.0,0.0,1.0,358000.0,0.0,26.0,66.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,83210005.0,0.0,0.0
20.0,0.0,1.0,600000.0,0.0,16.866667,26.0,48.0,1.0,1.0,11.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,43.0,84110115.0,0.0,0.0
20.0,0.0,1.0,0.0,150000.0,22.133333,25.0,28.0,0.0,0.0,11.0,2.0,18.0,0.0,1.0,0.0,110000.0,26.0,21.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,43.0,84110115.0,0.0,0.0
26.0,1.0,1.0,408000.0,0.0,2.6333334,26.0,72.0,0.0,1.0,6.0,2.0,25.0,0.0,1.0,280000.0,0.0,30.0,90.0,0.0,0.0,4.0,control,1.0,1.0,1.0,43.0,84110115.0,0.0,0.0
24.0,1.0,1.0,340000.0,0.0,4.8333335,16.0,36.0,1.0,0.0,9.0,2.0,22.0,1.0,1.0,60000.0,0.0,4.0,36.0,0.0,0.0,10.0,control,1.0,1.0,1.0,43.0,63110005.0,1.0,0.0
25.0,1.0,1.0,400000.0,0.0,8.633333,26.0,48.0,1.0,0.0,11.0,2.0,24.0,1.0,1.0,600000.0,0.0,28.0,60.0,0.0,0.0,9.0,control,1.0,1.0,1.0,43.0,84210110.0,0.0,0.0
21.0,1.0,1.0,408000.0,0.0,21.066668,10.0,20.0,1.0,1.0,11.0,2.0,19.0,0.0,1.0,500000.0,0.0,30.0,77.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,43.0,84110115.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,24.0,0.0,1.0,0.0,300000.0,30.0,56.0,0.0,0.0,11.0,control,0.0,0.0,1.0,43.0,84110105.0,1.0,0.0
25.0,1.0,1.0,408000.0,0.0,6.5333333,26.0,48.0,1.0,1.0,9.0,2.0,24.0,1.0,1.0,0.0,380000.0,30.0,50.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,43.0,13420005.0,1.0,0.0
26.0,0.0,1.0,408000.0,0.0,15.666667,20.0,40.0,1.0,1.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,83210005.0,1.0,0.0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,20.0,1.0,1.0,200000.0,0.0,8.0,20.0,0.0,0.0,5.0,selected,0.0,1.0,1.0,43.0,84110105.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,43.0,63110005.0,0.0,0.0
20.0,0.0,1.0,0.0,150000.0,78.0,12.0,24.0,0.0,0.0,11.0,2.0,19.0,0.0,1.0,0.0,25000.0,15.0,5.0,0.0,0.0,11.0,control,0.0,0.0,1.0,43.0,84210110.0,0.0,0.0
20.0,0.0,1.0,300000.0,0.0,1.4666667,24.0,105.0,0.0,0.0,8.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,selected,1.0,0.0,1.0,43.0,83210005.0,1.0,0.0
24.0,0.0,1.0,500000.0,0.0,1.9,30.0,84.0,1.0,1.0,11.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,43.0,13420005.0,0.0,0.0
23.0,0.0,1.0,408000.0,0.0,4.1666665,26.0,48.0,1.0,1.0,11.0,2.0,21.0,0.0,1.0,450000.0,0.0,24.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,43.0,63110005.0,0.0,0.0
22.0,0.0,1.0,381500.0,0.0,3.5333333,26.0,48.0,0.0,0.0,11.0,2.0,20.0,0.0,1.0,358000.0,0.0,26.0,48.0,0.0,0.0,5.0,selected,1.0,1.0,1.0,43.0,83210005.0,1.0,0.0
27.0,0.0,1.0,408000.0,0.0,22.233334,26.0,72.0,1.0,1.0,11.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,43.0,63110005.0,1.0,0.0
20.0,0.0,1.0,469000.0,0.0,6.4,26.0,48.0,1.0,1.0,11.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,63110105.0,0.0,0.0
22.0,0.0,1.0,408000.0,0.0,4.0666666,28.0,48.0,1.0,1.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,84110105.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,43.0,84110115.0,0.0,0.0
21.0,0.0,1.0,408000.0,0.0,9.533334,26.0,54.0,1.0,0.0,11.0,2.0,19.0,0.0,1.0,100000.0,0.0,8.0,32.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,84210025.0,0.0,0.0
23.0,1.0,1.0,650000.0,0.0,12.466666,26.0,72.0,0.0,0.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,43.0,13540015.0,0.0,0.0
21.0,1.0,1.0,55000.0,0.0,3.4666667,26.0,48.0,0.0,0.0,7.0,2.0,19.0,1.0,1.0,240000.0,0.0,26.0,60.0,0.0,0.0,5.0,selected,1.0,1.0,1.0,43.0,84210025.0,0.0,0.0
21.0,0.0,1.0,750000.0,0.0,18.166666,26.0,80.0,0.0,1.0,6.0,2.0,20.0,0.0,1.0,336000.0,0.0,24.0,66.0,0.0,1.0,6.0,control,1.0,1.0,1.0,43.0,84210110.0,0.0,0.0
23.0,0.0,1.0,80000.0,0.0,0.6,8.0,10.0,0.0,0.0,8.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,1.0,0.0,1.0,43.0,84210025.0,1.0,0.0
25.0,0.0,1.0,480000.0,0.0,1.3666667,30.0,84.0,0.0,0.0,11.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,13420005.0,0.0,0.0
27.0,1.0,1.0,456000.0,0.0,6.4333334,26.0,48.0,1.0,1.0,6.0,2.0,25.0,0.0,1.0,60000.0,0.0,24.0,48.0,0.0,1.0,5.0,selected,1.0,1.0,1.0,43.0,84110115.0,0.0,0.0
22.0,0.0,1.0,381500.0,0.0,1.0333333,28.0,48.0,1.0,1.0,12.0,2.0,21.0,0.0,1.0,380000.0,0.0,30.0,84.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,43.0,84110105.0,0.0,0.0
26.0,0.0,1.0,408000.0,0.0,7.233333,26.0,48.0,1.0,1.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,84210005.0,0.0,0.0
23.0,0.0,1.0,430000.0,0.0,4.733333,30.0,56.0,1.0,1.0,11.0,2.0,22.0,0.0,1.0,381500.0,0.0,22.0,90.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,43.0,84110115.0,0.0,0.0
23.0,0.0,1.0,200000.0,0.0,3.5,20.0,50.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,100000.0,0.0,26.0,76.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,13420005.0,1.0,0.0
22.0,0.0,1.0,408000.0,0.0,0.93333334,15.0,48.0,1.0,1.0,10.0,2.0,21.0,0.0,1.0,500000.0,0.0,30.0,84.0,0.0,0.0,10.0,selected,1.0,1.0,1.0,43.0,84210005.0,0.0,0.0
23.0,0.0,1.0,420000.0,0.0,0.8666667,30.0,80.0,0.0,0.0,9.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,selected,1.0,0.0,1.0,43.0,84210110.0,1.0,0.0
25.0,1.0,1.0,700000.0,0.0,5.366667,27.0,72.0,1.0,1.0,11.0,2.0,24.0,0.0,1.0,358000.0,0.0,25.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,84210110.0,0.0,0.0
21.0,1.0,1.0,600000.0,0.0,4.0,26.0,60.0,0.0,0.0,4.0,2.0,19.0,0.0,1.0,120000.0,0.0,26.0,48.0,0.0,0.0,4.0,control,1.0,1.0,1.0,43.0,84110105.0,0.0,0.0
27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,43.0,96120005.0,1.0,0.0
24.0,0.0,1.0,408000.0,0.0,11.2,26.0,48.0,1.0,0.0,11.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,13420005.0,0.0,0.0
26.0,0.0,1.0,408000.0,0.0,11.866667,26.0,48.0,1.0,0.0,11.0,2.0,25.0,0.0,1.0,0.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,63110105.0,1.0,0.0
22.0,0.0,1.0,150000.0,0.0,6.7,26.0,60.0,0.0,0.0,11.0,2.0,20.0,0.0,1.0,358000.0,0.0,6.0,36.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,84210025.0,1.0,0.0
21.0,0.0,1.0,585000.0,0.0,13.133333,15.0,48.0,1.0,1.0,11.0,2.0,19.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,43.0,96120005.0,0.0,0.0
20.0,0.0,1.0,408000.0,0.0,10.566667,24.0,49.0,1.0,1.0,11.0,2.0,18.0,0.0,1.0,358000.0,0.0,30.0,48.0,0.0,1.0,11.0,selected,1.0,1.0,1.0,43.0,84110105.0,0.0,0.0
22.0,0.0,1.0,180000.0,0.0,3.3,30.0,48.0,0.0,0.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,43.0,63110005.0,1.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,43.0,84210110.0,0.0,0.0
25.0,0.0,1.0,550000.0,0.0,0.0,26.0,36.0,1.0,1.0,11.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,84110105.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,358000.0,0.0,26.0,40.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,43.0,84210025.0,1.0,0.0
26.0,0.0,1.0,500000.0,0.0,0.96666664,26.0,72.0,1.0,1.0,9.0,2.0,25.0,0.0,1.0,200000.0,0.0,8.0,24.0,0.0,0.0,9.0,control,1.0,1.0,1.0,43.0,84210025.0,1.0,0.0
23.0,1.0,1.0,420000.0,0.0,12.2,26.0,48.0,1.0,1.0,5.0,2.0,22.0,0.0,1.0,0.0,300000.0,26.0,42.0,0.0,0.0,7.0,selected,1.0,0.0,1.0,43.0,96120005.0,0.0,0.0
23.0,0.0,1.0,149200.0,0.0,1.5333333,14.0,56.0,1.0,0.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,43.0,13540015.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,43.0,84210025.0,0.0,0.0
23.0,0.0,1.0,260000.0,0.0,8.7,26.0,72.0,0.0,0.0,7.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,selected,1.0,0.0,1.0,43.0,84110105.0,0.0,0.0
25.0,0.0,1.0,381500.0,0.0,6.233333,26.0,48.0,1.0,1.0,11.0,2.0,23.0,0.0,1.0,400000.0,0.0,30.0,84.0,1.0,1.0,11.0,control,1.0,1.0,1.0,43.0,13540015.0,1.0,0.0
23.0,0.0,1.0,200000.0,0.0,0.5,20.0,48.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,358000.0,0.0,30.0,70.0,0.0,0.0,11.0,control,1.0,1.0,1.0,43.0,83210005.0,0.0,0.0
22.0,0.0,1.0,300000.0,0.0,5.2,26.0,48.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,350000.0,0.0,5.0,40.0,1.0,0.0,11.0,selected,1.0,1.0,1.0,43.0,13540015.0,1.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,25.0,0.0,1.0,105000.0,0.0,26.0,60.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,44.0,33150020.0,1.0,0.7614213
21.0,0.0,1.0,300000.0,0.0,5.1,28.0,63.0,0.0,0.0,11.0,2.0,20.0,0.0,1.0,600000.0,0.0,30.0,84.0,0.0,0.0,11.0,control,1.0,1.0,1.0,44.0,33110025.0,1.0,0.7614213
23.0,1.0,1.0,650000.0,0.0,9.866667,30.0,77.0,1.0,1.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,44.0,33150020.0,1.0,0.7614213
21.0,0.0,1.0,450000.0,0.0,1.5333333,30.0,70.0,0.0,0.0,11.0,2.0,19.0,0.0,1.0,358000.0,0.0,30.0,50.0,0.0,0.0,11.0,control,1.0,1.0,1.0,44.0,33110025.0,1.0,0.7614213
26.0,0.0,1.0,80000.0,0.0,9.1,4.0,8.0,1.0,0.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,44.0,33150020.0,1.0,0.7614213
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,23.0,0.0,1.0,80000.0,0.0,30.0,56.0,0.0,0.0,11.0,control,0.0,1.0,1.0,44.0,33160005.0,1.0,0.7614213
25.0,1.0,1.0,500000.0,0.0,18.166666,30.0,48.0,1.0,1.0,11.0,2.0,23.0,1.0,1.0,370000.0,0.0,24.0,80.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,44.0,33150020.0,0.0,0.7614213
23.0,1.0,1.0,408000.0,0.0,8.733334,26.0,48.0,1.0,1.0,11.0,2.0,21.0,0.0,1.0,200000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,44.0,33160005.0,0.0,0.7614213
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,24.0,0.0,1.0,400000.0,0.0,26.0,48.0,1.0,1.0,13.0,control,0.0,1.0,1.0,44.0,33160005.0,0.0,0.7614213
24.0,0.0,1.0,100000.0,0.0,16.4,8.0,8.0,0.0,0.0,5.0,2.0,23.0,0.0,1.0,0.0,0.0,12.0,24.0,0.0,0.0,11.0,control,1.0,0.0,1.0,44.0,33150020.0,1.0,0.7614213
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.0,0.0,1.0,358000.0,0.0,30.0,60.0,0.0,0.0,11.0,control,0.0,1.0,1.0,44.0,33110025.0,1.0,0.7614213
20.0,1.0,1.0,408000.0,0.0,4.6,26.0,48.0,1.0,1.0,11.0,2.0,19.0,0.0,1.0,300000.0,0.0,30.0,94.0,0.0,0.0,11.0,control,1.0,1.0,1.0,44.0,33160005.0,1.0,0.7614213
26.0,0.0,1.0,500000.0,0.0,12.4,20.0,48.0,1.0,1.0,11.0,2.0,24.0,0.0,1.0,358000.0,0.0,22.0,48.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,44.0,33160005.0,1.0,0.7614213
25.0,0.0,1.0,192000.0,0.0,18.966667,12.0,24.0,0.0,0.0,7.0,2.0,24.0,0.0,1.0,0.0,50000.0,10.0,20.0,0.0,0.0,5.0,control,1.0,0.0,1.0,44.0,33150020.0,1.0,0.7614213
26.0,1.0,1.0,500000.0,0.0,16.433332,22.0,48.0,1.0,1.0,11.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,44.0,33150020.0,1.0,0.7614213
