age_s,dmarried_s,empl_06,salary_06,profit_06,days_06,hours_06,contract_06,dformal_06,educ_s,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap,select_dwomen,city_1_0,city_2_0,city_3_0,city_4_0,city_5_0,city_6_0,city_7_0,educ_lb_0_0,educ_lb_2_0,educ_lb_3_0,educ_lb_4_0,educ_lb_5_0,educ_lb_6_0,educ_lb_7_0,educ_lb_8_0,educ_lb_9_0,educ_lb_10_0,educ_lb_11_0,educ_lb_12_0,educ_lb_13_0,educ_lb_14_0,educ_lb_16_0
24.0,0.0,1.0,381.5,0.0,26.0,54.0,1.0,1.0,11.0,0.36363636363636354,1.0,1.0,0.12,0.0,0.3333333333333333,0.3361344537815126,0.0,0.0,1,1.0,1.0,1.0,26.0,13620010.0,1.0,0.754717,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,500.0,0.0,30.0,84.0,0.0,0.0,10.0,0.2727272727272727,0.0,1.0,0.0,0.3333333333333333,0.7333333333333333,0.5042016806722689,0.0,0.0,0,1.0,0.0,1.0,26.0,13530005.0,0.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,0.0,1.0,600.0,0.0,30.0,48.0,1.0,1.0,11.0,0.18181818181818188,0.0,1.0,0.13,0.0,0.8666666666666667,0.40336134453781514,1.0,1.0,0,1.0,1.0,1.0,26.0,13530005.0,1.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,400.0,0.0,26.0,48.0,1.0,1.0,11.0,0.2727272727272727,0.0,1.0,0.16,0.0,1.0,0.7058823529411764,0.0,1.0,1,1.0,1.0,1.0,26.0,13620010.0,0.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.0,1.0,408.0,0.0,26.0,54.0,1.0,1.0,11.0,0.2727272727272727,0.0,1.0,0.358,0.0,0.6666666666666666,0.40336134453781514,1.0,1.0,1,1.0,1.0,1.0,26.0,13530005.0,1.0,0.754717,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,381.5,0.0,26.0,48.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.26,0.0,0.8666666666666667,0.25210084033613445,0.0,0.0,0,1.0,1.0,1.0,26.0,13620010.0,1.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,1.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.2727272727272727,0.0,1.0,0.16,0.0,0.8333333333333334,0.25210084033613445,0.0,0.0,1,1.0,1.0,1.0,26.0,13530005.0,1.0,0.754717,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,300.0,0.0,30.0,63.0,0.0,0.0,11.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,26.0,13620010.0,1.0,0.754717,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.0,1.0,440.0,0.0,26.0,48.0,1.0,1.0,11.0,0.09090909090909083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,26.0,13620010.0,1.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,390.0,0.0,26.0,54.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.055999999999999994,0.0,0.26666666666666666,0.20168067226890757,0.0,0.0,1,1.0,1.0,1.0,26.0,13620010.0,1.0,0.754717,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.0,1.0,150.0,0.0,20.0,48.0,0.0,0.0,11.0,0.2727272727272727,1.0,1.0,0.064,0.0,0.13333333333333333,0.06722689075630252,0.0,0.0,0,1.0,1.0,1.0,26.0,13620010.0,1.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,26.0,13530005.0,1.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,200.0,0.0,20.0,25.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,26.0,13530005.0,1.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.15,0.0,1.0,0.20168067226890757,0.0,0.0,1,0.0,1.0,1.0,26.0,13530005.0,0.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,240.0,0.0,26.0,48.0,0.0,0.0,9.0,0.36363636363636354,0.0,1.0,0.18,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,26.0,13620010.0,1.0,0.754717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19.0,0.0,1.0,225.0,0.0,15.0,54.0,0.0,0.0,11.0,0.0,0.0,1.0,0.107,0.0,0.5,0.7058823529411764,0.0,0.0,1,1.0,1.0,1.0,27.0,13410005.0,0.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,27.0,93510005.0,1.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.0,0.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.09090909090909083,0.0,1.0,0.8999999999999999,0.0,1.0,0.6050420168067226,0.0,0.0,0,1.0,1.0,1.0,27.0,13410005.0,0.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,0.0,1.0,400.0,0.0,26.0,48.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,27.0,13410005.0,1.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6363636363636365,1.0,1.0,0.0,0.2222222222222222,1.0,0.5042016806722689,0.0,0.0,0,0.0,0.0,1.0,27.0,93510005.0,1.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25.0,0.0,1.0,600.0,0.0,26.0,48.0,0.0,0.0,11.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,27.0,93510005.0,1.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.0,1.0,260.0,0.0,12.0,28.0,0.0,0.0,10.0,0.36363636363636354,1.0,1.0,0.44999999999999996,0.0,1.0,0.5294117647058824,0.0,0.0,0,1.0,1.0,1.0,27.0,93510005.0,1.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25.0,0.0,1.0,0.0,180000.0,28.0,60.0,0.0,0.0,11.0,0.45454545454545436,0.0,1.0,0.18,0.0,0.6666666666666666,0.3361344537815126,0.0,0.0,1,0.0,1.0,1.0,27.0,93510005.0,0.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,500.0,0.0,24.0,72.0,1.0,0.0,11.0,0.09090909090909083,0.0,1.0,0.048,0.0,0.13333333333333333,0.1092436974789916,0.0,0.0,1,1.0,1.0,1.0,27.0,93510005.0,1.0,0.7407407,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,408.0,0.0,26.0,48.0,0.0,0.0,3.0,0.45454545454545436,0.0,1.0,0.3,0.0,0.8666666666666667,0.7731092436974789,0.0,1.0,1,1.0,1.0,1.0,27.0,93510005.0,1.0,0.7407407,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22.0,1.0,1.0,500.0,0.0,26.0,60.0,0.0,1.0,11.0,0.18181818181818188,0.0,1.0,0.3,0.0,0.8666666666666667,0.5042016806722689,0.0,0.0,0,1.0,1.0,1.0,27.0,13410005.0,0.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,27.0,13410005.0,1.0,0.7407407,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,0.0,1.0,300.0,0.0,26.0,42.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,27.0,13410005.0,1.0,0.7407407,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,360.0,0.0,20.0,45.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.296,0.0,0.9666666666666667,0.7058823529411764,0.0,0.0,1,1.0,1.0,1.0,27.0,93510005.0,1.0,0.7407407,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,1.0,1.0,520.0,0.0,26.0,66.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.04444444444444444,1.0,0.11764705882352941,0.0,0.0,1,1.0,0.0,1.0,27.0,13410005.0,1.0,0.7407407,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.36363636363636354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,28.0,63110010.0,1.0,0.7417582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,381.5,0.0,26.0,54.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,28.0,63110010.0,0.0,0.7417582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,0.0,0.0,30.0,56.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.8,0.7563025210084033,0.0,0.0,1,0.0,0.0,1.0,28.0,93510040.0,1.0,0.7417582,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,200.0,0.0,16.0,68.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.25,0.0,0.8666666666666667,0.13445378151260504,1.0,0.0,1,1.0,1.0,1.0,28.0,63110010.0,1.0,0.7417582,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,312.0,0.0,26.0,54.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,28.0,63110010.0,0.0,0.7417582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.18181818181818188,0.0,1.0,0.3815,0.0,1.0,0.5882352941176471,1.0,1.0,1,1.0,1.0,1.0,28.0,63110010.0,1.0,0.7417582,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1.0,1.0,210.0,0.0,18.0,84.0,0.0,0.0,11.0,0.45454545454545436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,28.0,93510040.0,1.0,0.7417582,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,0.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.36363636363636354,0.0,1.0,0.36,0.0,1.0,0.47058823529411764,0.0,1.0,1,1.0,1.0,1.0,28.0,93510040.0,0.0,0.7417582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.358,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,0.0,1.0,1.0,28.0,93510040.0,1.0,0.7417582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.0,0.0,1.0,0.32799999999999996,0.0,0.8666666666666667,0.36974789915966383,0.0,0.0,1,1.0,1.0,1.0,28.0,93510040.0,0.0,0.7417582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,28.0,63110010.0,1.0,0.7417582,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.32,0.0,1.0,0.3361344537815126,0.0,0.0,1,0.0,1.0,1.0,28.0,63110010.0,1.0,0.7417582,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,280.0,0.0,20.0,40.0,0.0,0.0,11.0,0.18181818181818188,1.0,1.0,0.48,0.0,0.7333333333333333,0.3361344537815126,0.0,0.0,0,1.0,1.0,1.0,28.0,93510040.0,1.0,0.7417582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,408.0,0.0,26.0,72.0,1.0,1.0,9.0,0.2727272727272727,0.0,1.0,0.3815,0.0,0.8666666666666667,0.40336134453781514,1.0,1.0,0,1.0,1.0,1.0,28.0,93510040.0,1.0,0.7417582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.45454545454545436,1.0,1.0,0.39799999999999996,0.0,0.7333333333333333,0.1680672268907563,0.0,1.0,0,0.0,1.0,1.0,29.0,13620010.0,1.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,55.0,0.0,26.0,48.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.12,0.0,0.8,0.5042016806722689,0.0,0.0,1,1.0,1.0,1.0,29.0,23220005.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,0.0,1.0,300.0,0.0,26.0,48.0,0.0,0.0,11.0,0.6363636363636365,0.0,1.0,0.0,0.27777777777777773,0.9333333333333333,0.5882352941176471,0.0,0.0,0,1.0,0.0,1.0,29.0,13620010.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,360.0,0.0,26.0,48.0,1.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,29.0,63240050.0,1.0,0.75376886,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,381.5,0.0,26.0,48.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,29.0,13620010.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,408.0,0.0,26.0,48.0,0.0,1.0,7.0,0.18181818181818188,0.0,1.0,0.5,0.0,1.0,0.5882352941176471,1.0,0.0,0,1.0,1.0,1.0,29.0,13620010.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,0.0,1.0,408.0,0.0,26.0,60.0,1.0,1.0,11.0,0.36363636363636354,0.0,1.0,0.325,0.0,0.2,0.6050420168067226,0.0,0.0,0,1.0,1.0,1.0,29.0,13620010.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,250.0,0.0,22.0,35.0,0.0,1.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,29.0,13620010.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,0.0,1.0,408.0,0.0,22.0,48.0,1.0,1.0,11.0,0.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,29.0,63240050.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,0.0,350000.0,26.0,60.0,0.0,0.0,9.0,0.18181818181818188,0.0,1.0,0.0,0.16666666666666666,1.0,0.47058823529411764,0.0,0.0,0,0.0,0.0,1.0,29.0,63240050.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,1.0,1.0,280.0,0.0,26.0,48.0,0.0,0.0,5.0,0.45454545454545436,1.0,1.0,0.3815,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,29.0,13620010.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,1.0,1.0,750.0,0.0,26.0,60.0,0.0,0.0,11.0,0.36363636363636354,1.0,1.0,0.25,0.0,0.7333333333333333,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,29.0,13620010.0,0.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.44,0.0,0.8666666666666667,0.40336134453781514,1.0,1.0,1,0.0,1.0,1.0,29.0,13620010.0,1.0,0.75376886,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,1.0,0.078,0.0,0.6666666666666666,0.3361344537815126,0.0,0.0,1,0.0,1.0,1.0,29.0,23220005.0,1.0,0.75376886,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,0.0,200000.0,20.0,55.0,0.0,0.0,8.0,0.18181818181818188,0.0,1.0,0.19999999999999998,0.0,0.7333333333333333,0.21008403361344538,0.0,0.0,1,0.0,1.0,1.0,29.0,63240050.0,1.0,0.75376886,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,0.0,1.0,120.0,0.0,8.0,24.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.0,0.19999999999999998,0.4,0.2184873949579832,0.0,0.0,1,1.0,0.0,1.0,29.0,13620010.0,1.0,0.75376886,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.09090909090909083,0.0,1.0,0.3,0.0,1.0,0.38655462184873945,0.0,0.0,1,0.0,1.0,1.0,29.0,63240050.0,1.0,0.75376886,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26.0,0.0,1.0,408.0,0.0,30.0,48.0,0.0,1.0,11.0,0.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,29.0,13620010.0,1.0,0.75376886,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,0.0,140000.0,26.0,24.0,0.0,0.0,7.0,0.45454545454545436,0.0,1.0,0.27999999999999997,0.0,0.9333333333333333,0.5210084033613445,0.0,0.0,0,0.0,1.0,1.0,29.0,63240050.0,1.0,0.75376886,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,31.0,13620010.0,1.0,0.753125,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.0,0.0,1.0,320.0,0.0,20.0,40.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.19999999999999998,0.0,0.4,0.1764705882352941,0.0,0.0,1,1.0,1.0,1.0,31.0,13620010.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,31.0,63110220.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,0.0,1.0,360.0,0.0,26.0,60.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.13599999999999998,0.0,0.26666666666666666,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,31.0,63110235.0,1.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,250.0,0.0,15.0,36.0,0.0,0.0,11.0,0.09090909090909083,0.0,1.0,0.25,0.0,0.8666666666666667,0.5042016806722689,0.0,0.0,1,1.0,1.0,1.0,31.0,63110235.0,1.0,0.753125,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.0,1.0,1.0,389.0,0.0,26.0,48.0,1.0,1.0,11.0,0.09090909090909083,0.0,1.0,0.3815,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,31.0,63110220.0,1.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,500.0,0.0,26.0,48.0,1.0,1.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,31.0,13620010.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.12,0.0,0.26666666666666666,0.20168067226890757,0.0,0.0,0,0.0,1.0,1.0,31.0,63110220.0,1.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,1.0,1.0,264.0,0.0,22.0,40.0,0.0,0.0,9.0,0.5454545454545452,1.0,1.0,0.39999999999999997,0.0,1.0,0.7058823529411764,0.0,0.0,0,1.0,1.0,1.0,31.0,63110220.0,1.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,0.0,1.0,0.0,30000.0,26.0,24.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.15,0.0,1.0,0.3529411764705882,0.0,0.0,1,0.0,1.0,1.0,31.0,63110235.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,250.0,0.0,26.0,72.0,0.0,0.0,9.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,31.0,63110220.0,1.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,0.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,31.0,63110220.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,0.0,1.0,350.0,0.0,24.0,48.0,1.0,0.0,11.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,31.0,13620010.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,650.0,0.0,26.0,48.0,1.0,1.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,31.0,13620010.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,545.0,0.0,28.0,84.0,1.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,31.0,13620010.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,500.0,0.0,26.0,48.0,0.0,0.0,11.0,0.0,1.0,1.0,0.35,0.0,0.9333333333333333,0.7058823529411764,0.0,0.0,0,1.0,1.0,1.0,31.0,63110235.0,0.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.0,1.0,200.0,0.0,26.0,60.0,0.0,0.0,11.0,0.0,0.0,1.0,0.312,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,31.0,13620010.0,1.0,0.753125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,381.5,0.0,30.0,70.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,31.0,63110235.0,1.0,0.753125,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
